region,polling_unit_id,date,registered_voters,accredited_voters,votes_cast,invalid_votes,voting_start_time,voting_end_time,device_status,network_status,incidents_reported,expected_staff,staff_present,result_uploaded,upload_delay_minutes
Abuja,PU_20673,2026-03-28,933,769,727,35,2026-06-21 08:46:00,2026-06-21 16:33:00,Working,Poor,0,8,7,1,149.0
Kano,PU_20674,2026-03-28,919,558,531,23,2026-06-21 09:10:00,2026-06-21 16:22:00,Working,Good,3,5,5,1,141.0
Rivers,PU_20675,2026-03-28,1776,1567,1505,2,2026-06-21 08:49:00,2026-06-21 15:08:00,Working,Poor,0,8,6,0,
Kano,PU_20676,2026-03-28,928,873,746,45,2026-06-21 08:16:00,2026-06-21 15:32:00,Working,Poor,0,5,3,1,106.0
Lagos,PU_20677,2026-03-28,1687,1412,1361,30,2026-06-21 08:01:00,2026-06-21 16:28:00,Faulty,Good,3,9,9,1,82.0
Lagos,PU_20678,2026-03-28,661,610,579,9,2026-06-21 09:22:00,2026-06-21 16:52:00,Working,Good,0,7,7,1,101.0
Kaduna,PU_20679,2026-03-28,1006,707,663,9,2026-06-21 08:52:00,2026-06-21 15:03:00,Working,Good,1,7,7,1,16.0
Kano,PU_20680,2026-03-28,764,571,515,36,2026-06-21 08:15:00,2026-06-21 16:40:00,Working,Poor,1,5,4,1,57.0
Rivers,PU_20681,2026-03-28,609,455,404,10,2026-06-21 09:45:00,2026-06-21 15:39:00,Working,Good,0,7,5,1,13.0
Kaduna,PU_20682,2026-03-28,1399,894,782,12,2026-06-21 08:34:00,2026-06-21 16:23:00,Working,Good,1,7,5,1,112.0
Rivers,PU_20683,2026-03-28,1842,1618,1447,19,2026-06-21 08:22:00,2026-06-21 16:42:00,Working,Good,1,5,4,1,144.0
Kaduna,PU_20684,2026-03-28,1655,1279,1233,45,2026-06-21 09:27:00,2026-06-21 15:06:00,Working,Offline,0,9,9,1,103.0
Kano,PU_20685,2026-03-28,1656,1277,1094,34,2026-06-21 09:19:00,2026-06-21 15:38:00,Working,Poor,1,8,8,0,
Lagos,PU_20686,2026-03-28,893,744,702,26,2026-06-21 09:04:00,2026-06-21 16:09:00,Working,Good,1,9,7,1,2.0
Rivers,PU_20687,2026-03-28,1119,738,635,2,2026-06-21 09:25:00,2026-06-21 16:01:00,Working,Good,0,6,4,0,
Kano,PU_20688,2026-03-28,1183,1045,904,22,2026-06-21 08:16:00,2026-06-21 16:46:00,Working,Poor,1,5,5,1,138.0
Rivers,PU_20689,2026-03-28,1051,765,670,20,2026-06-21 08:43:00,2026-06-21 15:06:00,Faulty,Good,0,8,6,1,56.0
Kano,PU_20690,2026-03-28,1303,818,766,30,2026-06-21 08:12:00,2026-06-21 15:05:00,Working,Good,1,5,4,1,140.0
Kaduna,PU_20691,2026-03-28,1558,1038,997,44,2026-06-21 09:22:00,2026-06-21 15:01:00,Working,Good,1,6,4,1,150.0
Kano,PU_20692,2026-03-28,1221,840,729,20,2026-06-21 09:15:00,2026-06-21 16:14:00,Working,Good,3,6,4,1,73.0
Kaduna,PU_20693,2026-03-28,1895,1255,1104,43,2026-06-21 08:18:00,2026-06-21 15:42:00,Working,Good,0,9,9,0,
Lagos,PU_20694,2026-03-28,530,362,337,7,2026-06-21 09:48:00,2026-06-21 16:27:00,Working,Good,0,7,6,1,157.0
Kaduna,PU_20695,2026-03-28,1697,1609,1463,27,2026-06-21 09:54:00,2026-06-21 16:09:00,Working,Good,1,6,4,1,29.0
Abuja,PU_20696,2026-03-28,1316,1037,966,21,2026-06-21 08:27:00,2026-06-21 16:49:00,Working,Offline,1,9,8,1,165.0
Lagos,PU_20697,2026-03-28,1913,1551,1350,25,2026-06-21 09:58:00,2026-06-21 15:50:00,Working,Offline,1,8,6,1,174.0
Kano,PU_20698,2026-03-28,605,398,362,46,2026-06-21 09:05:00,2026-06-21 16:53:00,Working,Good,0,6,5,0,
Kano,PU_20699,2026-03-28,1798,1106,989,45,2026-06-21 09:29:00,2026-06-21 15:51:00,Working,Offline,1,7,5,1,39.0
Abuja,PU_20700,2026-03-28,1619,1147,1040,7,2026-06-21 08:45:00,2026-06-21 16:27:00,Working,Poor,0,9,7,0,
Kano,PU_20701,2026-03-28,1516,1318,1171,30,2026-06-21 09:45:00,2026-06-21 16:05:00,Working,Poor,0,7,7,0,
Lagos,PU_20702,2026-03-28,1553,1235,1072,2,2026-06-21 08:51:00,2026-06-21 15:53:00,Working,Good,0,9,7,1,90.0
Lagos,PU_20703,2026-03-28,1293,780,730,17,2026-06-21 09:51:00,2026-06-21 15:39:00,Faulty,Good,2,8,6,1,149.0
Kaduna,PU_20704,2026-03-28,660,578,541,11,2026-06-21 09:09:00,2026-06-21 15:14:00,Working,Good,1,9,9,1,129.0
Rivers,PU_20705,2026-03-28,1829,1163,1028,38,2026-06-21 08:28:00,2026-06-21 16:58:00,Working,Good,2,7,7,1,161.0
Kano,PU_20706,2026-03-28,695,524,484,30,2026-06-21 08:38:00,2026-06-21 15:06:00,Working,Poor,2,6,6,1,38.0
Abuja,PU_20707,2026-03-28,1107,1051,1024,39,2026-06-21 09:56:00,2026-06-21 16:29:00,Faulty,Poor,0,7,6,1,84.0
Lagos,PU_20708,2026-03-28,837,537,493,34,2026-06-21 09:05:00,2026-06-21 15:32:00,Working,Good,1,6,6,1,47.0
Lagos,PU_20709,2026-03-28,1661,1470,1309,44,2026-06-21 08:00:00,2026-06-21 15:57:00,Faulty,Good,1,9,9,0,
Lagos,PU_20710,2026-03-28,1289,1133,1008,36,2026-06-21 09:16:00,2026-06-21 15:33:00,Working,Poor,0,8,7,0,
Rivers,PU_20711,2026-03-28,946,714,684,47,2026-06-21 08:23:00,2026-06-21 16:14:00,Faulty,Good,2,9,8,1,82.0
Rivers,PU_20712,2026-03-28,1833,1733,1583,19,2026-06-21 09:55:00,2026-06-21 15:55:00,Working,Poor,1,8,6,1,150.0
Kano,PU_20713,2026-03-28,1702,1204,1064,17,2026-06-21 09:56:00,2026-06-21 15:58:00,Working,Good,0,8,7,1,19.0
Abuja,PU_20714,2026-03-28,836,593,552,28,2026-06-21 09:23:00,2026-06-21 15:22:00,Working,Good,3,8,7,1,163.0
Rivers,PU_20715,2026-03-28,1757,1147,1103,17,2026-06-21 09:01:00,2026-06-21 15:54:00,Working,Good,2,6,6,0,
Kaduna,PU_20716,2026-03-28,1772,1292,1220,36,2026-06-21 08:53:00,2026-06-21 16:55:00,Working,Poor,1,5,3,1,94.0
Rivers,PU_20717,2026-03-28,631,444,382,9,2026-06-21 08:35:00,2026-06-21 15:24:00,Working,Good,2,7,5,0,
Lagos,PU_20718,2026-03-28,748,607,542,4,2026-06-21 08:34:00,2026-06-21 16:57:00,Working,Good,0,9,7,1,55.0
Abuja,PU_20719,2026-03-28,1978,1214,1160,33,2026-06-21 08:35:00,2026-06-21 16:15:00,Faulty,Good,4,7,7,1,98.0
Kano,PU_20720,2026-03-28,998,707,639,39,2026-06-21 09:30:00,2026-06-21 16:26:00,Working,Good,2,5,4,0,
Rivers,PU_20721,2026-03-28,562,338,331,32,2026-06-21 08:44:00,2026-06-21 16:36:00,Working,Good,2,6,4,1,103.0
Lagos,PU_20722,2026-03-28,1318,793,709,18,2026-06-21 09:26:00,2026-06-21 15:41:00,Working,Good,1,7,7,1,151.0
Kaduna,PU_20723,2026-03-28,1915,1698,1643,49,2026-06-21 09:50:00,2026-06-21 16:24:00,Working,Poor,0,5,5,0,
Kaduna,PU_20724,2026-03-28,756,652,593,46,2026-06-21 09:13:00,2026-06-21 15:08:00,Working,Good,0,8,7,1,35.0
Kano,PU_20725,2026-03-28,1771,1523,1479,13,2026-06-21 08:48:00,2026-06-21 15:40:00,Working,Good,1,8,6,0,
Kano,PU_20726,2026-03-28,1787,1293,1169,25,2026-06-21 08:14:00,2026-06-21 15:13:00,Working,Good,0,8,7,1,18.0
Rivers,PU_20727,2026-03-28,966,816,743,5,2026-06-21 09:54:00,2026-06-21 16:01:00,Working,Poor,2,5,4,1,100.0
Kano,PU_20728,2026-03-28,1348,929,854,38,2026-06-21 09:54:00,2026-06-21 16:30:00,Working,Good,1,6,4,1,55.0
Lagos,PU_20729,2026-03-28,860,609,520,21,2026-06-21 08:14:00,2026-06-21 15:08:00,Working,Poor,2,5,5,1,123.0
Lagos,PU_20730,2026-03-28,1379,1098,945,3,2026-06-21 09:12:00,2026-06-21 16:47:00,Working,Good,2,5,5,1,8.0
Lagos,PU_20731,2026-03-28,1916,1618,1555,33,2026-06-21 09:16:00,2026-06-21 16:48:00,Working,Poor,2,6,5,0,
Rivers,PU_20732,2026-03-28,678,469,414,47,2026-06-21 09:02:00,2026-06-21 16:30:00,Faulty,Offline,0,8,6,1,48.0
Rivers,PU_20733,2026-03-28,1448,1213,1129,3,2026-06-21 09:09:00,2026-06-21 16:13:00,Working,Offline,1,8,8,1,35.0
Kano,PU_20734,2026-03-28,998,934,825,1,2026-06-21 09:13:00,2026-06-21 16:50:00,Faulty,Good,1,7,6,0,
Rivers,PU_20735,2026-03-28,1176,908,813,22,2026-06-21 09:04:00,2026-06-21 16:07:00,Working,Good,1,8,6,1,10.0
Lagos,PU_20736,2026-03-28,791,587,545,19,2026-06-21 09:51:00,2026-06-21 16:42:00,Working,Good,1,8,7,1,142.0
Abuja,PU_20737,2026-03-28,1087,740,661,26,2026-06-21 08:10:00,2026-06-21 16:05:00,Working,Poor,1,9,9,1,69.0
Lagos,PU_20738,2026-03-28,1317,954,900,12,2026-06-21 08:17:00,2026-06-21 15:39:00,Faulty,Good,0,6,6,1,22.0
Abuja,PU_20739,2026-03-28,598,469,430,34,2026-06-21 09:26:00,2026-06-21 15:23:00,Working,Offline,0,6,5,1,105.0
Kano,PU_20740,2026-03-28,680,632,599,40,2026-06-21 08:33:00,2026-06-21 16:39:00,Working,Good,1,6,5,0,
Kaduna,PU_20741,2026-03-28,1452,1003,880,18,2026-06-21 09:33:00,2026-06-21 15:57:00,Working,Good,2,5,5,0,
Rivers,PU_20742,2026-03-28,1926,1311,1224,20,2026-06-21 08:01:00,2026-06-21 16:49:00,Faulty,Good,0,7,7,1,140.0
Rivers,PU_20743,2026-03-28,873,817,727,8,2026-06-21 09:50:00,2026-06-21 16:13:00,Working,Good,0,9,7,1,157.0
Lagos,PU_20744,2026-03-28,1123,911,816,10,2026-06-21 08:03:00,2026-06-21 15:51:00,Working,Good,1,7,7,0,
Lagos,PU_20745,2026-03-28,752,644,563,34,2026-06-21 09:21:00,2026-06-21 16:40:00,Faulty,Good,0,9,8,1,33.0
Abuja,PU_20746,2026-03-28,1362,1212,1050,9,2026-06-21 09:59:00,2026-06-21 15:55:00,Working,Offline,1,9,9,0,
Rivers,PU_20747,2026-03-28,621,390,376,40,2026-06-21 08:58:00,2026-06-21 15:53:00,Faulty,Offline,1,7,7,1,154.0
Kano,PU_20748,2026-03-28,941,724,704,5,2026-06-21 08:48:00,2026-06-21 15:21:00,Working,Good,0,6,4,0,
Lagos,PU_20749,2026-03-28,744,482,434,38,2026-06-21 09:18:00,2026-06-21 16:22:00,Working,Poor,0,6,4,1,158.0
Rivers,PU_20750,2026-03-28,1370,1121,1064,20,2026-06-21 09:50:00,2026-06-21 15:04:00,Working,Good,0,6,6,1,162.0
Kaduna,PU_20751,2026-03-28,1326,1238,1181,13,2026-06-21 08:35:00,2026-06-21 16:49:00,Faulty,Offline,1,7,6,0,
Abuja,PU_20752,2026-03-28,1569,972,844,42,2026-06-21 08:39:00,2026-06-21 16:03:00,Working,Good,2,9,9,1,151.0
Lagos,PU_20753,2026-03-28,951,661,642,49,2026-06-21 08:17:00,2026-06-21 15:28:00,Working,Good,0,6,6,1,65.0
Lagos,PU_20754,2026-03-28,795,755,721,38,2026-06-21 09:07:00,2026-06-21 16:35:00,Working,Poor,0,7,7,1,10.0
Kano,PU_20755,2026-03-28,1664,1001,953,38,2026-06-21 08:48:00,2026-06-21 15:56:00,Faulty,Good,1,8,6,1,61.0
Lagos,PU_20756,2026-03-28,1589,1031,1000,44,2026-06-21 09:38:00,2026-06-21 16:45:00,Working,Offline,0,5,3,1,68.0
Rivers,PU_20757,2026-03-28,982,616,551,47,2026-06-21 08:11:00,2026-06-21 16:00:00,Working,Good,0,9,8,1,136.0
Rivers,PU_20758,2026-03-28,808,700,675,11,2026-06-21 09:28:00,2026-06-21 15:15:00,Faulty,Good,0,5,5,1,17.0
Rivers,PU_20759,2026-03-28,1983,1710,1675,33,2026-06-21 08:20:00,2026-06-21 16:06:00,Working,Good,0,8,8,1,129.0
Kaduna,PU_20760,2026-03-28,1092,952,837,38,2026-06-21 09:41:00,2026-06-21 16:36:00,Working,Good,2,9,7,1,149.0
Kaduna,PU_20761,2026-03-28,1518,1322,1144,9,2026-06-21 09:24:00,2026-06-21 15:39:00,Working,Good,0,7,6,1,115.0
Lagos,PU_20762,2026-03-28,897,800,691,9,2026-06-21 08:11:00,2026-06-21 16:14:00,Faulty,Good,3,9,7,0,
Kaduna,PU_20763,2026-03-28,968,842,757,37,2026-06-21 08:48:00,2026-06-21 15:39:00,Faulty,Offline,0,6,4,1,130.0
Kaduna,PU_20764,2026-03-28,1116,858,819,24,2026-06-21 09:55:00,2026-06-21 16:12:00,Working,Good,1,5,5,0,
Kano,PU_20765,2026-03-28,891,767,726,11,2026-06-21 09:39:00,2026-06-21 16:31:00,Working,Good,0,9,8,1,36.0
Kaduna,PU_20766,2026-03-28,596,482,422,0,2026-06-21 08:30:00,2026-06-21 16:59:00,Working,Good,1,7,5,1,145.0
Abuja,PU_20767,2026-03-28,1713,1247,1146,25,2026-06-21 08:36:00,2026-06-21 16:32:00,Working,Poor,0,6,4,1,30.0
Abuja,PU_20768,2026-03-28,1440,1285,1152,35,2026-06-21 08:59:00,2026-06-21 15:28:00,Working,Poor,2,5,4,1,97.0
Abuja,PU_20769,2026-03-28,1359,1190,1140,12,2026-06-21 08:15:00,2026-06-21 16:42:00,Working,Good,1,8,6,1,85.0
Lagos,PU_20770,2026-03-28,694,458,437,18,2026-06-21 09:14:00,2026-06-21 16:44:00,Working,Good,2,7,6,1,76.0
Rivers,PU_20771,2026-03-28,1457,886,846,36,2026-06-21 09:38:00,2026-06-21 15:36:00,Working,Good,2,5,4,1,149.0
Kano,PU_20772,2026-03-28,1857,1319,1211,30,2026-06-21 08:14:00,2026-06-21 15:35:00,Faulty,Good,1,5,3,0,
Lagos,PU_20773,2026-03-28,582,431,411,28,2026-06-21 08:19:00,2026-06-21 16:19:00,Working,Poor,1,5,5,1,52.0
Rivers,PU_20774,2026-03-28,750,495,467,26,2026-06-21 09:23:00,2026-06-21 16:40:00,Working,Good,4,6,5,1,34.0
Kano,PU_20775,2026-03-28,1593,1432,1314,18,2026-06-21 08:26:00,2026-06-21 15:33:00,Working,Good,1,8,6,1,110.0
Kano,PU_20776,2026-03-28,1815,1110,1055,11,2026-06-21 08:15:00,2026-06-21 15:36:00,Working,Good,3,7,6,1,143.0
Kano,PU_20777,2026-03-28,839,645,579,23,2026-06-21 09:18:00,2026-06-21 15:48:00,Working,Good,0,7,5,1,58.0
Abuja,PU_20778,2026-03-28,1908,1181,1123,38,2026-06-21 09:38:00,2026-06-21 16:52:00,Working,Poor,0,7,7,0,
Abuja,PU_20779,2026-03-28,1199,944,878,20,2026-06-21 09:43:00,2026-06-21 15:28:00,Working,Good,0,8,6,1,25.0
Abuja,PU_20780,2026-03-28,1981,1510,1452,23,2026-06-21 09:42:00,2026-06-21 16:26:00,Working,Good,0,5,5,1,32.0
Kano,PU_20781,2026-03-28,1664,1452,1402,21,2026-06-21 08:59:00,2026-06-21 15:52:00,Working,Good,2,5,5,1,90.0
Kano,PU_20782,2026-03-28,1663,1399,1259,38,2026-06-21 09:34:00,2026-06-21 16:47:00,Working,Good,0,6,4,1,155.0
Abuja,PU_20783,2026-03-28,1598,1430,1269,30,2026-06-21 08:14:00,2026-06-21 16:45:00,Working,Good,1,5,5,1,123.0
Kano,PU_20784,2026-03-28,599,473,419,18,2026-06-21 09:41:00,2026-06-21 15:45:00,Working,Good,1,7,7,1,36.0
Abuja,PU_20785,2026-03-28,1698,1507,1344,12,2026-06-21 09:57:00,2026-06-21 16:48:00,Working,Good,1,6,4,1,42.0
Abuja,PU_20786,2026-03-28,1232,1049,898,47,2026-06-21 08:22:00,2026-06-21 16:26:00,Working,Good,1,7,6,1,116.0
Abuja,PU_20787,2026-03-28,822,717,696,33,2026-06-21 08:33:00,2026-06-21 15:41:00,Faulty,Good,1,5,5,1,3.0
Rivers,PU_20788,2026-03-28,509,412,356,49,2026-06-21 08:42:00,2026-06-21 16:52:00,Faulty,Good,1,6,4,1,80.0
Kano,PU_20789,2026-03-28,1512,1287,1240,41,2026-06-21 08:09:00,2026-06-21 15:35:00,Working,Poor,1,9,9,0,
Lagos,PU_20790,2026-03-28,1569,1162,1061,33,2026-06-21 09:45:00,2026-06-21 16:16:00,Working,Poor,0,8,6,1,23.0
Abuja,PU_20791,2026-03-28,1836,1156,1117,26,2026-06-21 09:46:00,2026-06-21 16:54:00,Working,Good,2,9,9,0,
Lagos,PU_20792,2026-03-28,1761,1313,1275,33,2026-06-21 08:02:00,2026-06-21 15:14:00,Working,Good,0,6,5,1,162.0
Rivers,PU_20793,2026-03-28,1305,862,824,38,2026-06-21 08:15:00,2026-06-21 15:26:00,Working,Good,0,6,5,1,101.0
Kano,PU_20794,2026-03-28,1407,1154,1041,26,2026-06-21 09:19:00,2026-06-21 15:05:00,Faulty,Poor,3,8,7,1,139.0
Abuja,PU_20795,2026-03-28,1554,1075,971,32,2026-06-21 09:43:00,2026-06-21 16:04:00,Working,Poor,2,7,6,1,127.0
Abuja,PU_20796,2026-03-28,629,588,573,3,2026-06-21 09:50:00,2026-06-21 16:04:00,Working,Good,3,6,5,1,36.0
Abuja,PU_20797,2026-03-28,1908,1325,1184,27,2026-06-21 09:54:00,2026-06-21 15:02:00,Working,Good,0,9,9,1,41.0
Lagos,PU_20798,2026-03-28,1548,981,886,6,2026-06-21 09:06:00,2026-06-21 16:11:00,Working,Good,1,8,6,1,147.0
Rivers,PU_20799,2026-03-28,1784,1620,1438,25,2026-06-21 08:36:00,2026-06-21 15:49:00,Working,Good,1,5,5,1,57.0
Kano,PU_20800,2026-03-28,1921,1431,1311,25,2026-06-21 09:16:00,2026-06-21 15:56:00,Working,Poor,1,5,4,1,139.0
Rivers,PU_20801,2026-03-28,1063,770,715,49,2026-06-21 08:55:00,2026-06-21 16:46:00,Working,Good,0,5,3,1,132.0
Abuja,PU_20802,2026-03-28,1853,1686,1578,20,2026-06-21 09:12:00,2026-06-21 16:34:00,Faulty,Good,0,8,8,1,59.0
Rivers,PU_20803,2026-03-28,648,537,467,16,2026-06-21 08:45:00,2026-06-21 16:46:00,Working,Poor,0,6,5,1,45.0
Lagos,PU_20804,2026-03-28,1932,1519,1359,31,2026-06-21 08:29:00,2026-06-21 15:31:00,Faulty,Good,2,5,4,1,124.0
Kaduna,PU_20805,2026-03-28,1078,770,754,26,2026-06-21 08:31:00,2026-06-21 15:51:00,Working,Good,0,8,8,1,6.0
Kaduna,PU_20806,2026-03-28,1519,1066,916,43,2026-06-21 09:08:00,2026-06-21 16:49:00,Working,Offline,1,5,4,1,82.0
Kano,PU_20807,2026-03-28,618,496,445,1,2026-06-21 09:57:00,2026-06-21 15:58:00,Faulty,Good,1,6,5,0,
Kano,PU_20808,2026-03-28,1957,1517,1331,43,2026-06-21 08:18:00,2026-06-21 16:30:00,Faulty,Good,1,6,6,0,
Rivers,PU_20809,2026-03-28,727,506,448,48,2026-06-21 08:57:00,2026-06-21 15:15:00,Working,Good,0,8,7,0,
Kano,PU_20810,2026-03-28,1114,740,673,25,2026-06-21 09:03:00,2026-06-21 15:50:00,Working,Good,1,6,6,1,151.0
Lagos,PU_20811,2026-03-28,739,654,639,27,2026-06-21 09:14:00,2026-06-21 16:56:00,Working,Good,2,8,8,1,94.0
Abuja,PU_20812,2026-03-28,1412,1187,1134,20,2026-06-21 08:18:00,2026-06-21 16:54:00,Working,Good,0,8,8,1,68.0
Abuja,PU_20813,2026-03-28,1755,1663,1465,39,2026-06-21 08:01:00,2026-06-21 15:47:00,Working,Good,2,7,5,1,176.0
Rivers,PU_20814,2026-03-28,1465,1143,991,47,2026-06-21 09:51:00,2026-06-21 16:19:00,Working,Good,1,5,5,1,117.0
Abuja,PU_20815,2026-03-28,1813,1718,1595,38,2026-06-21 09:05:00,2026-06-21 15:39:00,Working,Poor,1,9,7,1,94.0
Rivers,PU_20816,2026-03-28,1677,1276,1229,34,2026-06-21 08:05:00,2026-06-21 16:36:00,Working,Poor,1,9,9,1,24.0
Kano,PU_20817,2026-03-28,658,518,453,25,2026-06-21 08:59:00,2026-06-21 16:48:00,Working,Poor,0,7,6,1,16.0
Kano,PU_20818,2026-03-28,1062,714,625,20,2026-06-21 09:00:00,2026-06-21 16:19:00,Working,Good,2,7,6,0,
Lagos,PU_20819,2026-03-28,975,636,597,5,2026-06-21 09:20:00,2026-06-21 15:35:00,Working,Poor,0,9,8,1,166.0
Abuja,PU_20820,2026-03-28,1047,972,863,31,2026-06-21 08:13:00,2026-06-21 16:10:00,Faulty,Good,3,6,5,1,80.0
Lagos,PU_20821,2026-03-28,1536,1449,1239,1,2026-06-21 09:48:00,2026-06-21 16:32:00,Faulty,Poor,1,9,9,1,135.0
Kaduna,PU_20822,2026-03-28,1352,1070,951,11,2026-06-21 09:34:00,2026-06-21 15:53:00,Faulty,Good,0,7,7,1,11.0
Lagos,PU_20823,2026-03-28,717,498,436,17,2026-06-21 09:03:00,2026-06-21 16:43:00,Working,Poor,0,8,7,0,
Rivers,PU_20824,2026-03-28,1254,1169,1043,13,2026-06-21 08:12:00,2026-06-21 16:46:00,Working,Good,0,6,4,1,109.0
Rivers,PU_20825,2026-03-28,1234,1084,1036,5,2026-06-21 08:07:00,2026-06-21 15:27:00,Working,Good,2,6,6,1,90.0
Lagos,PU_20826,2026-03-28,1490,987,925,1,2026-06-21 09:28:00,2026-06-21 16:42:00,Working,Poor,1,5,3,1,84.0
Kano,PU_20827,2026-03-28,1280,901,798,22,2026-06-21 08:49:00,2026-06-21 16:19:00,Working,Good,1,7,6,0,
Kaduna,PU_20828,2026-03-28,721,433,391,15,2026-06-21 08:09:00,2026-06-21 15:01:00,Working,Good,0,9,8,1,20.0
Lagos,PU_20829,2026-03-28,787,632,554,17,2026-06-21 09:03:00,2026-06-21 15:28:00,Working,Good,0,8,6,1,92.0
Kano,PU_20830,2026-03-28,1023,802,739,1,2026-06-21 09:19:00,2026-06-21 15:59:00,Working,Good,2,5,4,1,16.0
Lagos,PU_20831,2026-03-28,1198,787,692,1,2026-06-21 09:34:00,2026-06-21 15:57:00,Faulty,Good,1,5,4,1,163.0
Abuja,PU_20832,2026-03-28,1180,848,823,44,2026-06-21 08:37:00,2026-06-21 16:39:00,Working,Good,1,7,7,1,116.0
Rivers,PU_20833,2026-03-28,823,764,676,44,2026-06-21 09:57:00,2026-06-21 15:04:00,Faulty,Good,1,9,9,1,52.0
Abuja,PU_20834,2026-03-28,1117,923,869,22,2026-06-21 08:38:00,2026-06-21 15:12:00,Working,Good,0,8,6,0,
Abuja,PU_20835,2026-03-28,1699,1532,1380,44,2026-06-21 09:10:00,2026-06-21 16:09:00,Working,Good,2,6,5,1,132.0
Kaduna,PU_20836,2026-03-28,1360,1215,1173,37,2026-06-21 08:30:00,2026-06-21 16:52:00,Working,Good,1,9,8,0,
Kano,PU_20837,2026-03-28,540,498,443,47,2026-06-21 09:54:00,2026-06-21 15:58:00,Working,Offline,1,6,4,1,108.0
Rivers,PU_20838,2026-03-28,1848,1135,967,1,2026-06-21 08:48:00,2026-06-21 16:54:00,Working,Good,1,8,6,0,
Abuja,PU_20839,2026-03-28,1790,1238,1069,9,2026-06-21 09:43:00,2026-06-21 15:07:00,Working,Good,1,6,6,1,117.0
Rivers,PU_20840,2026-03-28,892,664,570,15,2026-06-21 08:29:00,2026-06-21 16:12:00,Working,Poor,2,7,6,1,35.0
Kano,PU_20841,2026-03-28,1636,1348,1200,42,2026-06-21 09:10:00,2026-06-21 16:20:00,Faulty,Poor,1,6,4,0,
Lagos,PU_20842,2026-03-28,1807,1468,1376,49,2026-06-21 09:54:00,2026-06-21 15:01:00,Working,Good,1,5,5,1,103.0
Abuja,PU_20843,2026-03-28,702,481,441,43,2026-06-21 08:27:00,2026-06-21 16:38:00,Faulty,Poor,1,6,6,1,94.0
Kano,PU_20844,2026-03-28,1352,902,795,21,2026-06-21 08:06:00,2026-06-21 15:09:00,Working,Offline,1,8,7,1,87.0
Rivers,PU_20845,2026-03-28,1273,958,938,42,2026-06-21 09:29:00,2026-06-21 16:37:00,Working,Offline,2,7,5,1,166.0
Kano,PU_20846,2026-03-28,1667,1146,983,15,2026-06-21 09:31:00,2026-06-21 15:03:00,Faulty,Good,0,7,7,0,
Lagos,PU_20847,2026-03-28,1766,1656,1541,46,2026-06-21 08:12:00,2026-06-21 15:34:00,Working,Good,1,9,9,1,26.0
Kano,PU_20848,2026-03-28,1281,1201,1146,32,2026-06-21 09:10:00,2026-06-21 15:48:00,Working,Good,4,8,6,1,47.0
Rivers,PU_20849,2026-03-28,534,341,332,39,2026-06-21 09:40:00,2026-06-21 16:42:00,Working,Good,1,6,6,1,174.0
Abuja,PU_20850,2026-03-28,552,467,418,23,2026-06-21 08:24:00,2026-06-21 16:27:00,Working,Good,2,5,3,1,62.0
Abuja,PU_20851,2026-03-28,1002,681,629,24,2026-06-21 09:04:00,2026-06-21 16:53:00,Faulty,Poor,0,7,7,1,117.0
Kaduna,PU_20852,2026-03-28,1879,1599,1411,40,2026-06-21 09:35:00,2026-06-21 15:18:00,Working,Good,2,8,7,1,173.0
Rivers,PU_20853,2026-03-28,649,563,481,10,2026-06-21 08:01:00,2026-06-21 15:06:00,Working,Good,0,6,4,1,66.0
Kaduna,PU_20854,2026-03-28,936,577,529,38,2026-06-21 09:28:00,2026-06-21 15:29:00,Working,Poor,1,5,3,1,102.0
Kaduna,PU_20855,2026-03-28,949,800,741,11,2026-06-21 09:19:00,2026-06-21 16:01:00,Working,Good,0,9,7,1,18.0
Lagos,PU_20856,2026-03-28,1024,935,828,38,2026-06-21 09:05:00,2026-06-21 15:22:00,Faulty,Good,3,9,8,1,36.0
Rivers,PU_20857,2026-03-28,766,517,455,5,2026-06-21 08:27:00,2026-06-21 16:09:00,Working,Good,2,8,6,1,58.0
Abuja,PU_20858,2026-03-28,585,374,331,45,2026-06-21 08:08:00,2026-06-21 16:08:00,Faulty,Offline,1,6,6,1,42.0
Rivers,PU_20859,2026-03-28,808,645,592,3,2026-06-21 08:39:00,2026-06-21 15:26:00,Working,Poor,1,7,5,1,152.0
Lagos,PU_20860,2026-03-28,764,596,559,12,2026-06-21 08:28:00,2026-06-21 16:53:00,Working,Poor,2,9,7,1,114.0
Rivers,PU_20861,2026-03-28,991,901,850,47,2026-06-21 09:37:00,2026-06-21 15:21:00,Faulty,Good,1,6,5,1,126.0
Rivers,PU_20862,2026-03-28,1540,1167,1033,1,2026-06-21 08:59:00,2026-06-21 15:12:00,Working,Poor,1,8,6,1,146.0
Kaduna,PU_20863,2026-03-28,1712,1274,1224,10,2026-06-21 08:26:00,2026-06-21 16:14:00,Working,Good,0,9,7,1,11.0
Rivers,PU_20864,2026-03-28,1021,867,791,26,2026-06-21 09:05:00,2026-06-21 15:20:00,Working,Poor,0,9,7,1,65.0
Kaduna,PU_20865,2026-03-28,1689,1059,975,32,2026-06-21 08:36:00,2026-06-21 15:31:00,Working,Offline,0,5,3,0,
Kaduna,PU_20866,2026-03-28,1377,853,750,45,2026-06-21 09:36:00,2026-06-21 15:46:00,Working,Good,0,5,4,1,53.0
